date,AWND,PRCP,TMAX,TMIN
2020-08-31,5.1,0.0,78.0,59.0
2020-09-01,6.0,0.0,75.0,57.0
2020-09-02,7.2,0.0,76.0,60.0
2020-09-03,8.1,0.0,73.0,60.0
2020-09-04,6.0,0.0,82.0,59.0
2020-09-05,2.9,0.0,98.0,61.0
2020-09-06,4.7,0.0,105.0,68.0
2020-09-07,5.8,0.0,104.0,70.0
2020-09-08,6.0,0.0,84.0,64.0
2020-09-09,3.8,0.0,66.0,60.0
2020-09-10,2.5,0.0,69.0,59.0
2020-09-11,2.2,0.0,77.0,57.0
2020-09-12,3.1,0.0,83.0,58.0
2020-09-13,5.4,0.0,73.0,59.0
2020-09-14,5.1,0.0,75.0,60.0
2020-09-15,4.9,0.0,79.0,60.0
2020-09-16,5.1,0.0,81.0,63.0
2020-09-17,6.7,0.0,82.0,65.0
2020-09-18,8.7,0.0,79.0,64.0
2020-09-19,6.3,0.0,81.0,60.0
2020-09-20,4.7,0.0,91.0,58.0
2020-09-21,4.9,0.0,83.0,60.0
2020-09-22,5.4,0.0,81.0,57.0
2020-09-23,6.7,0.0,82.0,57.0
2020-09-24,8.5,0.0,82.0,63.0
2020-09-25,6.5,0.0,79.0,56.0
2020-09-26,5.8,0.0,84.0,58.0
2020-09-27,5.6,0.0,94.0,61.0
2020-09-28,3.6,0.0,101.0,64.0
2020-09-29,5.6,0.0,84.0,63.0
2020-09-30,3.8,0.0,87.0,62.0
2020-10-01,2.9,0.0,95.0,65.0
2020-10-02,3.6,0.0,94.0,64.0
2020-10-03,3.4,0.0,93.0,61.0
2020-10-04,4.5,0.0,84.0,58.0
2020-10-05,3.4,0.0,86.0,57.0
2020-10-06,3.8,0.0,81.0,57.0
2020-10-07,5.4,0.0,69.0,57.0
2020-10-08,5.6,0.0,72.0,59.0
2020-10-09,4.0,0.0,74.0,61.0
2020-10-10,8.1,0.0,77.0,57.0
2020-10-11,6.5,0.0,80.0,57.0
2020-10-12,4.0,0.0,85.0,54.0
2020-10-13,4.9,0.0,87.0,54.0
2020-10-14,4.9,0.0,90.0,59.0
2020-10-15,5.6,0.0,94.0,62.0
2020-10-16,3.4,0.0,95.0,60.0
2020-10-17,3.1,0.0,95.0,58.0
2020-10-18,4.3,0.0,88.0,59.0
2020-10-19,3.8,0.0,85.0,56.0
2020-10-20,2.9,0.0,86.0,55.0
2020-10-21,3.6,0.0,87.0,54.0
2020-10-22,6.3,0.0,80.0,55.0
2020-10-23,5.6,0.0,74.0,55.0
2020-10-24,4.9,0.0,72.0,52.0
2020-10-25,7.4,0.0,71.0,55.0
2020-10-26,6.5,0.0,76.0,50.0
2020-10-27,5.4,0.0,79.0,48.0
2020-10-28,2.9,0.0,78.0,50.0
2020-10-29,3.4,0.0,78.0,47.0
2020-10-30,3.8,0.0,73.0,47.0
2020-10-31,2.0,0.0,77.0,47.0
2020-11-01,2.0,0.0,79.0,47.0
2020-11-02,2.9,0.0,80.0,49.0
2020-11-03,3.6,0.0,79.0,50.0
2020-11-04,3.4,0.0,75.0,47.0
2020-11-05,3.4,0.0,79.0,53.0
2020-11-06,11.2,0.0,63.0,50.0
2020-11-07,5.8,0.02,63.0,48.0
2020-11-08,12.8,0.01,59.0,41.0
2020-11-09,4.9,0.0,60.0,35.0
2020-11-10,3.6,0.0,64.0,36.0
2020-11-11,4.0,0.0,61.0,47.0
2020-11-12,3.4,0.0,64.0,43.0
2020-11-13,6.7,0.02,66.0,40.0
2020-11-14,3.1,0.0,59.0,43.0
2020-11-15,3.1,0.0,68.0,38.0
2020-11-16,1.8,0.0,74.0,43.0
2020-11-17,12.1,0.02,67.0,53.0
2020-11-18,6.3,0.05,66.0,49.0
2020-11-19,4.9,0.0,63.0,45.0
2020-11-20,2.9,0.0,67.0,43.0
2020-11-21,2.9,0.0,64.0,38.0
2020-11-22,4.7,0.0,62.0,36.0
2020-11-23,3.4,0.01,61.0,44.0
2020-11-24,4.5,0.0,68.0,40.0
2020-11-25,4.9,0.0,62.0,43.0
2020-11-26,4.3,0.0,65.0,38.0
2020-11-27,3.1,0.0,65.0,35.0
2020-11-28,3.1,0.0,64.0,33.0
2020-11-29,2.9,0.0,65.0,34.0
2020-11-30,2.7,0.0,63.0,34.0
2020-12-01,1.8,0.0,64.0,41.0
2020-12-02,2.5,0.0,66.0,38.0
2020-12-03,3.4,0.0,65.0,40.0
2020-12-04,1.6,0.0,69.0,38.0
2020-12-05,3.6,0.0,65.0,38.0
2020-12-06,3.1,0.0,60.0,40.0
2020-12-07,6.0,0.0,74.0,38.0
2020-12-08,2.0,0.0,74.0,40.0
2020-12-09,2.5,0.0,65.0,39.0
2020-12-10,4.5,0.0,67.0,41.0
2020-12-11,5.8,0.22,58.0,39.0
2020-12-12,4.5,0.02,59.0,47.0
2020-12-13,7.8,0.33,60.0,48.0
2020-12-14,4.9,0.0,57.0,42.0
2020-12-15,2.2,0.0,59.0,41.0
2020-12-16,2.7,0.0,63.0,38.0
2020-12-17,8.7,0.17,57.0,45.0
2020-12-18,4.5,0.0,62.0,37.0
2020-12-19,3.1,0.0,60.0,36.0
2020-12-20,1.8,0.0,62.0,35.0
2020-12-21,2.7,0.0,60.0,34.0
2020-12-22,7.6,0.0,61.0,42.0
2020-12-23,2.7,0.0,60.0,38.0
2020-12-24,1.8,0.0,59.0,37.0
2020-12-25,9.2,0.0,64.0,45.0
2020-12-26,4.5,0.04,60.0,46.0
2020-12-27,4.5,0.0,62.0,43.0
2020-12-28,4.7,0.01,57.0,43.0
2020-12-29,2.7,0.0,62.0,38.0
2020-12-30,4.5,0.0,58.0,33.0
2020-12-31,6.9,0.05,59.0,43.0
2021-01-01,2.9,0.0,63.0,39.0
2021-01-02,5.6,0.0,58.0,47.0
2021-01-03,2.2,0.0,57.0,50.0
2021-01-04,8.7,0.01,61.0,45.0
2021-01-05,2.9,0.0,57.0,41.0
2021-01-06,3.4,0.0,62.0,36.0
2021-01-07,2.2,0.0,60.0,40.0
2021-01-08,5.4,0.0,61.0,46.0
2021-01-09,3.4,0.0,62.0,39.0
2021-01-10,3.1,0.0,63.0,37.0
2021-01-11,4.5,0.0,63.0,40.0
2021-01-12,2.9,0.0,63.0,45.0
2021-01-13,3.4,0.0,70.0,44.0
2021-01-14,4.0,0.0,71.0,45.0
2021-01-15,3.6,0.0,69.0,42.0
2021-01-16,2.7,0.0,71.0,45.0
2021-01-17,2.5,0.0,78.0,44.0
2021-01-18,10.5,0.0,78.0,51.0
2021-01-19,12.3,0.0,68.0,49.0
2021-01-20,3.4,0.0,69.0,40.0
2021-01-21,4.0,0.0,65.0,38.0
2021-01-22,5.1,0.22,52.0,45.0
2021-01-23,5.4,0.0,56.0,40.0
2021-01-24,6.5,0.15,52.0,37.0
2021-01-25,15.0,0.0,53.0,44.0
2021-01-26,13.6,0.13,52.0,32.0
2021-01-27,18.3,0.73,52.0,46.0
2021-01-28,9.4,1.31,51.0,46.0
2021-01-29,4.5,0.28,56.0,41.0
2021-01-30,4.3,0.0,62.0,41.0
2021-01-31,4.7,0.0,66.0,47.0
2021-02-01,8.9,0.0,64.0,46.0
2021-02-02,7.6,0.05,61.0,46.0
2021-02-03,5.4,0.0,59.0,41.0
2021-02-04,5.6,0.0,61.0,44.0
2021-02-05,4.3,0.0,70.0,39.0
2021-02-06,3.1,0.0,71.0,40.0
2021-02-07,3.6,0.0,68.0,39.0
2021-02-08,3.6,0.0,61.0,39.0
2021-02-09,3.1,0.0,63.0,49.0
2021-02-10,4.9,0.0,63.0,44.0
2021-02-11,4.5,0.17,61.0,43.0
2021-02-12,9.6,0.0,61.0,48.0
2021-02-13,9.8,0.02,61.0,48.0
2021-02-14,4.9,0.0,57.0,41.0
2021-02-15,9.2,0.01,62.0,50.0
2021-02-16,7.4,0.0,57.0,42.0
2021-02-17,5.8,0.0,64.0,39.0
2021-02-18,4.9,0.0,68.0,37.0
2021-02-19,8.5,0.0,66.0,49.0
2021-02-20,10.1,0.07,60.0,46.0
2021-02-21,4.5,0.0,64.0,39.0
2021-02-22,3.6,0.0,72.0,43.0
2021-02-23,4.9,0.0,79.0,45.0
2021-02-24,6.3,0.0,72.0,43.0
2021-02-25,8.5,0.0,68.0,46.0
2021-02-26,6.7,0.0,63.0,40.0
2021-02-27,8.9,0.0,63.0,42.0
2021-02-28,5.8,0.0,68.0,40.0
2021-03-01,6.7,0.0,70.0,43.0
2021-03-02,4.9,0.0,67.0,40.0
2021-03-03,5.1,0.0,70.0,46.0
2021-03-04,7.4,0.0,67.0,42.0
2021-03-05,8.1,0.18,67.0,42.0
2021-03-06,8.1,0.03,59.0,46.0
2021-03-07,6.9,0.0,62.0,38.0
2021-03-08,6.0,0.0,61.0,42.0
2021-03-09,10.1,0.19,61.0,43.0
2021-03-10,6.5,0.53,53.0,42.0
2021-03-11,6.3,0.02,57.0,43.0
2021-03-12,6.0,0.0,66.0,38.0
2021-03-13,6.0,0.0,59.0,42.0
2021-03-14,8.9,0.07,59.0,46.0
2021-03-15,11.9,0.0,54.0,42.0
2021-03-16,6.7,0.0,60.0,37.0
2021-03-17,4.5,0.0,60.0,38.0
2021-03-18,8.1,0.13,61.0,50.0
2021-03-19,5.1,0.0,60.0,45.0
2021-03-20,7.8,0.0,60.0,38.0
2021-03-21,6.5,0.0,66.0,40.0
2021-03-22,8.7,0.0,63.0,39.0
2021-03-23,14.8,0.0,67.0,45.0
2021-03-24,6.5,0.0,70.0,45.0
2021-03-25,6.3,0.0,63.0,46.0
2021-03-26,6.7,0.0,71.0,42.0
2021-03-27,5.4,0.0,76.0,44.0
2021-03-28,6.7,0.0,77.0,46.0
2021-03-29,6.5,0.0,65.0,45.0
2021-03-30,6.7,0.0,77.0,47.0
2021-03-31,4.5,0.0,83.0,46.0
2021-04-01,5.6,0.0,85.0,49.0
2021-04-02,6.7,0.0,71.0,48.0
2021-04-03,7.8,0.0,64.0,50.0
2021-04-04,9.2,0.0,63.0,49.0
2021-04-05,8.1,0.0,63.0,48.0
2021-04-06,6.7,0.0,67.0,50.0
2021-04-07,9.2,0.0,62.0,46.0
2021-04-08,5.6,0.0,68.0,44.0
2021-04-09,7.2,0.0,63.0,46.0
2021-04-10,5.6,0.0,69.0,43.0
2021-04-11,5.4,0.0,73.0,43.0
2021-04-12,4.7,0.0,74.0,44.0
2021-04-13,8.3,0.0,65.0,49.0
2021-04-14,8.1,0.0,71.0,46.0
2021-04-15,8.3,0.0,68.0,44.0
2021-04-16,7.4,0.0,67.0,48.0
2021-04-17,7.4,0.0,70.0,49.0
2021-04-18,5.8,0.0,83.0,47.0
2021-04-19,6.3,0.0,68.0,49.0
2021-04-20,8.1,0.0,65.0,47.0
2021-04-21,8.9,0.0,69.0,48.0
2021-04-22,11.4,0.0,68.0,50.0
2021-04-23,8.5,0.0,71.0,50.0
2021-04-24,7.6,0.0,68.0,50.0
2021-04-25,5.8,0.05,60.0,46.0
2021-04-26,8.1,0.0,63.0,41.0
2021-04-27,6.9,0.0,72.0,41.0
2021-04-28,6.9,0.0,83.0,47.0
2021-04-29,6.9,0.0,75.0,52.0
2021-04-30,6.9,0.0,69.0,51.0
2021-05-01,7.8,0.0,72.0,51.0
2021-05-02,8.5,0.0,73.0,49.0
2021-05-03,6.9,0.0,83.0,51.0
2021-05-04,6.7,0.0,83.0,56.0
2021-05-05,6.5,0.0,83.0,53.0
2021-05-06,8.7,0.0,72.0,51.0
2021-05-07,7.4,0.0,72.0,49.0
2021-05-08,8.1,0.0,84.0,50.0
2021-05-09,8.1,0.0,81.0,53.0
2021-05-10,7.4,0.0,85.0,53.0
2021-05-11,6.5,0.0,83.0,53.0
2021-05-12,7.2,0.0,74.0,53.0
2021-05-13,6.9,0.0,72.0,52.0
2021-05-14,7.6,0.0,69.0,52.0
2021-05-15,7.2,0.0,69.0,52.0
2021-05-16,8.7,0.0,71.0,53.0
2021-05-17,8.3,0.0,69.0,53.0
2021-05-18,8.3,0.0,73.0,50.0
2021-05-19,10.3,0.0,67.0,50.0
2021-05-20,11.2,0.0,67.0,48.0
2021-05-21,8.5,0.0,70.0,48.0
2021-05-22,10.5,0.0,74.0,49.0
2021-05-23,8.3,0.0,69.0,49.0
2021-05-24,7.8,0.0,75.0,51.0
2021-05-25,7.2,0.0,70.0,53.0
2021-05-26,6.7,0.0,75.0,51.0
2021-05-27,6.7,0.0,72.0,50.0
2021-05-28,8.1,0.0,72.0,53.0
2021-05-29,8.5,0.0,66.0,54.0
2021-05-30,6.5,0.0,84.0,54.0
2021-05-31,5.8,0.0,85.0,56.0
2021-06-01,7.2,0.0,79.0,56.0
2021-06-02,6.5,0.0,74.0,56.0
2021-06-03,4.9,0.0,81.0,53.0
2021-06-04,6.7,0.0,75.0,56.0
2021-06-05,7.2,0.0,81.0,52.0
2021-06-06,11.2,0.0,78.0,53.0
2021-06-07,9.6,0.0,70.0,52.0
2021-06-08,9.4,0.0,68.0,51.0
2021-06-09,9.6,0.0,68.0,50.0
2021-06-10,9.6,0.0,71.0,49.0
2021-06-11,8.1,0.0,74.0,50.0
2021-06-12,9.4,0.0,80.0,60.0
2021-06-13,9.4,0.0,78.0,62.0
2021-06-14,9.4,0.0,75.0,60.0
2021-06-15,9.4,0.0,78.0,55.0
2021-06-16,5.4,0.0,89.0,57.0
2021-06-17,5.6,0.0,95.0,62.0
2021-06-18,6.5,0.0,93.0,62.0
2021-06-19,7.4,0.0,84.0,60.0
2021-06-20,6.5,0.0,79.0,56.0
2021-06-21,8.1,0.0,78.0,57.0
2021-06-22,8.3,0.0,78.0,60.0
2021-06-23,9.4,0.0,78.0,61.0
2021-06-24,8.3,0.0,77.0,59.0
2021-06-25,7.2,0.0,75.0,59.0
2021-06-26,7.8,0.0,77.0,59.0
2021-06-27,7.6,0.0,75.0,59.0
2021-06-28,8.7,0.0,76.0,59.0
2021-06-29,7.6,0.0,77.0,58.0
2021-06-30,7.6,0.0,75.0,59.0
2021-07-01,8.7,0.0,79.0,59.0
2021-07-02,7.6,0.0,79.0,60.0
2021-07-03,7.6,0.0,77.0,59.0
2021-07-04,9.4,0.0,77.0,58.0
2021-07-05,8.1,0.0,76.0,58.0
2021-07-06,8.7,0.0,74.0,58.0
2021-07-07,8.3,0.0,71.0,56.0
2021-07-08,4.3,0.0,86.0,56.0
2021-07-09,6.9,0.0,86.0,62.0
2021-07-10,6.9,0.0,84.0,59.0
2021-07-11,8.3,0.0,75.0,57.0
2021-07-12,7.2,0.0,72.0,57.0
2021-07-13,7.6,0.0,75.0,57.0
2021-07-14,8.7,0.0,80.0,56.0
2021-07-15,7.6,0.0,73.0,56.0
2021-07-16,7.2,0.0,78.0,53.0
2021-07-17,7.4,0.0,82.0,54.0
2021-07-18,6.3,0.0,84.0,58.0
2021-07-19,7.2,0.0,83.0,58.0
2021-07-20,5.6,0.0,76.0,57.0
2021-07-21,6.5,0.0,78.0,57.0
2021-07-22,6.3,0.0,76.0,56.0
2021-07-23,8.1,0.0,83.0,55.0
2021-07-24,6.3,0.0,81.0,55.0
2021-07-25,5.8,0.0,83.0,56.0
2021-07-26,5.6,0.0,82.0,59.0
2021-07-27,6.7,0.0,84.0,62.0
2021-07-28,7.2,0.0,84.0,61.0
2021-07-29,6.3,0.0,82.0,61.0
2021-07-30,6.5,0.0,83.0,61.0
2021-07-31,8.5,0.0,81.0,61.0
2021-08-01,7.4,0.0,78.0,59.0
2021-08-02,6.7,0.0,79.0,56.0
2021-08-03,6.9,0.0,81.0,57.0
2021-08-04,7.4,0.0,76.0,58.0
2021-08-05,8.3,0.0,77.0,59.0
2021-08-06,5.8,0.0,85.0,59.0
2021-08-07,6.3,0.0,83.0,60.0
2021-08-08,7.4,0.0,82.0,58.0
2021-08-09,8.1,0.0,82.0,57.0
2021-08-10,6.3,0.0,86.0,58.0
2021-08-11,6.5,0.0,83.0,62.0
2021-08-12,7.2,0.0,83.0,62.0
2021-08-13,6.9,0.0,80.0,60.0
2021-08-14,6.5,0.0,81.0,62.0
2021-08-15,6.3,0.0,81.0,61.0
2021-08-16,6.7,0.0,83.0,61.0
2021-08-17,8.3,0.0,82.0,60.0
2021-08-18,8.5,0.0,78.0,59.0
2021-08-19,6.0,0.0,78.0,58.0
2021-08-20,6.3,0.0,76.0,59.0
2021-08-21,9.8,0.0,77.0,60.0
2021-08-22,7.8,0.0,79.0,59.0
2021-08-23,7.8,0.0,81.0,55.0
2021-08-24,7.2,0.0,79.0,57.0
2021-08-25,6.7,0.0,76.0,56.0
2021-08-26,4.0,0.0,84.0,56.0
2021-08-27,4.3,0.0,92.0,59.0
2021-08-28,4.9,0.0,96.0,64.0
2021-08-29,6.3,0.0,88.0,63.0
2021-08-30,4.9,0.0,84.0,61.0
2021-08-31,8.9,0.0,83.0,58.0
2021-09-01,9.6,0.0,81.0,57.0
2021-09-02,8.1,0.0,76.0,56.0
2021-09-03,6.0,0.0,78.0,58.0
2021-09-04,4.5,0.0,84.0,56.0
2021-09-05,4.7,0.0,88.0,56.0
2021-09-06,4.5,0.0,93.0,60.0
2021-09-07,6.5,0.0,88.0,62.0
2021-09-08,5.6,0.0,91.0,64.0
2021-09-09,6.5,0.0,81.0,63.0
2021-09-10,6.5,0.0,79.0,61.0
2021-09-11,4.9,0.0,82.0,58.0
2021-09-12,4.5,0.0,88.0,57.0
2021-09-13,4.7,0.0,84.0,59.0
2021-09-14,5.4,0.0,84.0,57.0
2021-09-15,5.8,0.0,80.0,56.0
2021-09-16,6.9,0.0,78.0,54.0
2021-09-17,8.1,0.0,77.0,57.0
2021-09-18,7.6,0.0,77.0,55.0
2021-09-19,9.2,0.0,77.0,59.0
2021-09-20,4.0,0.0,89.0,55.0
2021-09-21,4.7,0.0,92.0,61.0
2021-09-22,6.3,0.0,86.0,62.0
2021-09-23,3.8,0.0,89.0,57.0
2021-09-24,5.1,0.0,85.0,60.0
2021-09-25,6.3,0.0,74.0,57.0
2021-09-26,6.3,0.0,72.0,58.0
2021-09-27,7.6,0.0,76.0,58.0
2021-09-28,11.9,0.0,77.0,56.0
2021-09-29,5.8,0.0,79.0,51.0
2021-09-30,3.8,0.0,87.0,53.0
2021-10-01,4.9,0.0,89.0,55.0
2021-10-02,3.4,0.0,89.0,57.0
2021-10-03,3.6,0.0,91.0,57.0
2021-10-04,4.0,0.0,89.0,59.0
2021-10-05,6.7,0.0,77.0,56.0
2021-10-06,5.4,0.0,70.0,57.0
2021-10-07,6.3,0.0,70.0,52.0
2021-10-08,7.8,0.0,68.0,53.0
2021-10-09,6.9,0.0,74.0,51.0
2021-10-10,6.5,0.0,78.0,50.0
2021-10-11,16.3,0.0,70.0,52.0
2021-10-12,11.2,0.0,71.0,49.0
2021-10-13,5.8,0.0,68.0,43.0
2021-10-14,4.3,0.0,76.0,49.0
2021-10-15,2.9,0.0,84.0,48.0
2021-10-16,3.8,0.0,87.0,51.0
2021-10-17,8.9,0.0,77.0,51.0
2021-10-18,5.4,0.0,65.0,48.0
2021-10-19,6.9,0.0,72.0,46.0
2021-10-20,8.5,0.0,67.0,60.0
2021-10-21,8.7,0.0,77.0,62.0
2021-10-22,6.5,0.2,67.0,57.0
2021-10-23,6.3,0.01,69.0,52.0
2021-10-24,13.6,1.42,65.0,58.0
2021-10-25,7.6,0.53,67.0,49.0
2021-10-26,3.4,0.0,67.0,49.0
2021-10-27,5.1,0.0,73.0,52.0
2021-10-28,3.1,0.0,79.0,55.0
2021-10-29,4.9,0.0,79.0,54.0
2021-10-30,5.6,0.0,71.0,54.0
2021-10-31,5.6,0.0,68.0,50.0
2021-11-01,6.9,0.06,66.0,58.0
2021-11-02,4.0,0.0,72.0,57.0
2021-11-03,2.7,0.0,77.0,52.0
2021-11-04,5.8,0.04,69.0,53.0
2021-11-05,4.5,0.0,68.0,50.0
2021-11-06,5.6,0.0,66.0,50.0
2021-11-07,6.0,0.0,63.0,46.0
2021-11-08,7.6,0.0,69.0,43.0
2021-11-09,10.7,0.02,69.0,53.0
2021-11-10,5.4,0.0,69.0,55.0
2021-11-11,2.9,0.0,73.0,49.0
2021-11-12,3.1,0.0,75.0,49.0
2021-11-13,2.9,0.0,75.0,48.0
2021-11-14,2.5,0.0,72.0,47.0
2021-11-15,2.2,0.0,64.0,47.0
2021-11-16,4.3,0.0,64.0,51.0
2021-11-17,3.4,0.0,68.0,44.0
2021-11-18,3.8,0.01,64.0,46.0
2021-11-19,6.3,0.0,69.0,54.0
2021-11-20,5.6,0.0,69.0,49.0
2021-11-21,2.2,0.0,70.0,42.0
2021-11-22,2.9,0.0,74.0,43.0
2021-11-23,4.9,0.0,66.0,41.0
2021-11-24,6.7,0.0,69.0,43.0
2021-11-25,2.9,0.0,69.0,38.0
2021-11-26,3.1,0.0,67.0,42.0
2021-11-27,2.0,0.0,71.0,43.0
2021-11-28,2.2,0.0,71.0,46.0
2021-11-29,2.7,0.0,72.0,45.0
2021-11-30,2.7,0.0,73.0,44.0
2021-12-01,2.2,0.0,75.0,44.0
2021-12-02,2.0,0.0,70.0,44.0
2021-12-03,3.8,0.0,58.0,51.0
2021-12-04,3.6,0.0,61.0,51.0
2021-12-05,4.0,0.0,61.0,50.0
2021-12-06,2.7,0.01,53.0,50.0
2021-12-07,2.2,0.02,58.0,46.0
2021-12-08,4.7,0.0,58.0,45.0
2021-12-09,5.4,0.1,59.0,43.0
2021-12-10,3.8,0.0,57.0,39.0
2021-12-11,4.3,0.0,62.0,33.0
2021-12-12,12.3,0.0,57.0,45.0
2021-12-13,15.4,2.23,55.0,45.0
2021-12-14,7.4,0.11,52.0,39.0
2021-12-15,12.5,0.0,55.0,38.0
2021-12-16,6.9,0.09,58.0,42.0
2021-12-17,3.6,0.0,56.0,37.0
2021-12-18,1.8,0.0,54.0,33.0
2021-12-19,3.1,0.0,57.0,32.0
2021-12-20,4.9,0.0,57.0,38.0
2021-12-21,2.9,0.1,60.0,37.0
2021-12-22,5.8,0.06,63.0,48.0
2021-12-23,8.1,0.27,61.0,51.0
2021-12-24,7.6,0.53,56.0,49.0
2021-12-25,9.4,0.3,54.0,44.0
2021-12-26,6.9,0.0,52.0,38.0
2021-12-27,6.9,0.26,53.0,43.0
2021-12-28,6.3,0.0,50.0,42.0
2021-12-29,8.5,0.27,55.0,46.0
2021-12-30,4.3,0.0,55.0,41.0
2021-12-31,6.5,0.0,53.0,37.0
2022-01-01,2.2,0.0,56.0,33.0
2022-01-02,3.1,0.0,60.0,32.0
2022-01-03,9.2,0.0,56.0,44.0
2022-01-04,4.7,0.0,63.0,48.0
2022-01-05,4.0,0.0,64.0,50.0
2022-01-06,3.8,0.0,60.0,52.0
2022-01-07,5.8,0.0,59.0,49.0
2022-01-08,3.4,0.0,59.0,43.0
2022-01-09,2.2,0.0,63.0,38.0
2022-01-10,2.7,0.0,66.0,42.0
2022-01-11,2.0,0.0,66.0,41.0
2022-01-12,2.2,0.0,66.0,40.0
2022-01-13,2.9,0.0,63.0,45.0
2022-01-14,3.8,0.0,66.0,43.0
2022-01-15,1.6,0.0,68.0,40.0
2022-01-16,2.2,0.0,65.0,48.0
2022-01-17,1.8,0.0,64.0,42.0
2022-01-18,2.9,0.0,59.0,42.0
2022-01-19,2.9,0.0,63.0,46.0
2022-01-20,1.6,0.0,67.0,41.0
2022-01-21,6.3,0.0,68.0,42.0
2022-01-22,6.7,0.0,68.0,45.0
2022-01-23,3.6,0.0,66.0,37.0
2022-01-24,4.0,0.0,65.0,35.0
2022-01-25,2.9,0.0,63.0,38.0
2022-01-26,2.7,0.0,62.0,42.0
2022-01-27,3.6,0.0,68.0,37.0
2022-01-28,2.0,0.0,68.0,38.0
2022-01-29,2.2,0.0,65.0,40.0
2022-01-30,4.7,0.0,63.0,34.0
2022-01-31,2.7,0.0,57.0,40.0
2022-02-01,7.4,0.0,62.0,36.0
2022-02-02,8.1,0.0,63.0,42.0
2022-02-03,4.7,0.0,65.0,36.0
2022-02-04,2.7,0.0,66.0,37.0
2022-02-05,2.5,0.0,65.0,37.0
2022-02-06,2.5,0.0,68.0,36.0
2022-02-07,2.0,0.0,69.0,38.0
2022-02-08,3.8,0.0,74.0,38.0
2022-02-09,2.9,0.0,77.0,41.0
2022-02-10,3.6,0.0,79.0,41.0
2022-02-11,3.8,0.0,79.0,45.0
2022-02-12,2.0,0.0,81.0,47.0
2022-02-13,2.9,0.0,79.0,45.0
2022-02-14,7.4,0.0,60.0,48.0
2022-02-15,11.9,0.0,61.0,43.0
2022-02-16,8.5,0.0,70.0,44.0
2022-02-17,5.4,0.0,69.0,46.0
2022-02-18,3.6,0.0,70.0,39.0
2022-02-19,3.8,0.0,72.0,41.0
2022-02-20,5.8,0.0,63.0,42.0
2022-02-21,7.6,0.0,58.0,37.0
2022-02-22,10.3,0.01,54.0,40.0
2022-02-23,5.8,0.0,56.0,35.0
2022-02-24,5.8,0.0,60.0,33.0
2022-02-25,4.3,0.0,63.0,34.0
2022-02-26,3.1,0.0,65.0,35.0
2022-02-27,4.0,0.0,71.0,40.0
2022-02-28,3.8,0.0,75.0,43.0
2022-03-01,4.5,0.0,73.0,44.0
2022-03-02,5.1,0.0,72.0,46.0
2022-03-03,3.6,0.0,59.0,47.0
2022-03-04,7.8,0.04,59.0,45.0
2022-03-05,7.6,0.0,58.0,42.0
2022-03-06,6.5,0.0,64.0,38.0
2022-03-07,6.0,0.0,69.0,38.0
2022-03-08,5.4,0.0,74.0,40.0
2022-03-09,7.6,0.0,68.0,41.0
2022-03-10,7.8,0.0,68.0,43.0
2022-03-11,4.9,0.0,74.0,39.0
2022-03-12,5.6,0.0,70.0,42.0
2022-03-13,7.8,0.0,67.0,49.0
2022-03-14,5.6,0.0,75.0,41.0
2022-03-15,7.8,0.0,70.0,51.0
2022-03-16,5.6,0.0,70.0,47.0
2022-03-17,4.7,0.0,67.0,48.0
2022-03-18,4.5,0.0,72.0,43.0
2022-03-19,6.7,0.06,58.0,50.0
2022-03-20,9.6,0.0,68.0,44.0
2022-03-21,5.8,0.0,73.0,45.0
2022-03-22,7.2,0.0,84.0,49.0
2022-03-23,6.3,0.0,71.0,51.0
2022-03-24,6.0,0.0,71.0,47.0
2022-03-25,6.5,0.0,71.0,50.0
2022-03-26,6.7,0.0,72.0,46.0
2022-03-27,11.0,0.07,66.0,50.0
2022-03-28,8.7,0.18,64.0,50.0
2022-03-29,6.9,0.0,65.0,50.0
2022-03-30,5.6,0.0,64.0,50.0
2022-03-31,6.0,0.0,70.0,45.0
2022-04-01,5.8,0.0,76.0,46.0
2022-04-02,4.9,0.0,78.0,45.0
2022-04-03,6.9,0.0,74.0,49.0
2022-04-04,9.2,0.0,69.0,49.0
2022-04-05,9.2,0.0,73.0,49.0
2022-04-06,5.8,0.0,85.0,48.0
2022-04-07,5.4,0.0,94.0,52.0
2022-04-08,7.4,0.0,84.0,53.0
2022-04-09,8.3,0.0,74.0,49.0
2022-04-10,12.3,0.0,72.0,50.0
2022-04-11,13.6,0.0,60.0,47.0
2022-04-12,11.0,0.0,62.0,41.0
2022-04-13,6.0,0.0,62.0,41.0
2022-04-14,7.8,0.01,62.0,50.0
2022-04-15,8.1,0.0,72.0,50.0
2022-04-16,10.3,0.11,66.0,48.0
2022-04-17,6.7,0.0,64.0,40.0
2022-04-18,6.0,0.0,75.0,42.0
2022-04-19,9.2,0.02,68.0,52.0
2022-04-20,10.1,0.05,73.0,47.0
2022-04-21,8.9,0.09,66.0,53.0
2022-04-22,8.7,0.01,65.0,50.0
2022-04-23,6.3,0.0,74.0,45.0
2022-04-24,5.8,0.0,77.0,47.0
2022-04-25,7.6,0.0,75.0,49.0
2022-04-26,8.1,0.0,68.0,52.0
2022-04-27,8.5,0.0,68.0,45.0
2022-04-28,10.5,0.0,65.0,48.0
2022-04-29,6.9,0.0,74.0,45.0
